ID,player_name,origin_league,origin_club_tier,age,transfer_price,year,arrival_league,arrival_club_tier,grouping_positions,overall_app,overall_gls,height,nationality
1185,Walace,Other,Tier_4,U21,10Mto1M,2016,1 Bundesliga,Tier_2,CDM,,,1.88,Brazil
1779,Walace,1 Bundesliga,Tier_2,U25,10Mto1M,2018,1 Bundesliga,Tier_3,CDM,125,4,1.88,Brazil
1900,Walace,1 Bundesliga,Tier_3,U25,10Mto1M,2019,Serie A,Tier_2,CDM,132,4,1.88,Brazil
1625,Giuliano,Other,Tier_4,U30,10Mto1M,2016,Premier Liga,Tier_1,CAM,257,52,1.72,Brazil
3250,Marcelo Hermes,Other,Tier_4,U25,10Mto1M,2016,Liga Nos,Tier_1,LB,,,1.77,
5815,Wílker Ángel,Other,Tier_4,U25,Below1M,2016,Premier Liga,Tier_3,CB,249,24,1.9,Venezuela
2457,Bobby Wood,1 Bundesliga,Tier_4,U25,10Mto1M,2016,1 Bundesliga,Tier_2,CF,,,,
3130,Rob Holding,Premier League,Tier_3,U21,10Mto1M,2016,Premier League,Tier_1,CB,59,1,1.89,England
1277,Ademola Lookman,Other,Tier_4,U21,10Mto1M,2016,Premier League,Tier_1,LW,,,1.74,England
484,Ademola Lookman,Premier League,Tier_1,U21,40Mto10M,2019,1 Bundesliga,Tier_2,LW,98,16,1.74,England
4645,Nick Pope,Other,Tier_4,U25,10Mto1M,2016,Premier League,Tier_2,GK,,,1.91,England
3131,Johann Berg Gudmundsson,Other,Tier_4,U25,10Mto1M,2016,Premier League,Tier_2,RW,313,38,1.79,Iceland
1312,Nani,Other,Tier_4,U30,10Mto1M,2016,Primera Division,Tier_1,LW,285,54,1.75,Portugal
561,Gerson,Other,Tier_4,U21,40Mto10M,2016,Serie A,Tier_1,CM,105,10,1.75,Brazil
6702,Cohen Bramall,Other,Tier_4,U21,Below1M,2016,Premier League,Tier_1,LB,,,1.75,
5447,Luiz Felipe,Other,Tier_4,U21,Below1M,2016,Serie A,Tier_2,CB,63,2,1.87,Brazil
5485,Jessy Pi,Ligue 1,Tier_1,U25,Below1M,2016,Ligue 1,Tier_3,CDM,151,8,1.79,
2765,Marcel Tisserand,Ligue 1,Tier_1,U25,10Mto1M,2016,1 Bundesliga,Tier_4,CB,144,6,1.85,DR Congo
1574,Marcel Tisserand,1 Bundesliga,Tier_4,U25,10Mto1M,2018,1 Bundesliga,Tier_1,CB,184,8,1.85,DR Congo
3516,Delvin N'Dinga,Ligue 1,Tier_1,U30,10Mto1M,2016,Premier Liga,Tier_2,CDM,231,6,1.81,Congo
5418,Ismaël Diomandé,Ligue 1,Tier_2,U25,Below1M,2016,Ligue 1,Tier_3,CDM,90,1,1.8,Ivory Coast
746,Roberto Soriano,Serie A,Tier_2,U25,40Mto10M,2016,Primera Division,Tier_1,CM,218,29,1.82,Italy
1538,Roberto Soriano,Primera Division,Tier_1,U30,10Mto1M,2019,Serie A,Tier_2,CM,246,31,1.82,Italy
1884,Luca Rizzo,Serie A,Tier_2,U25,10Mto1M,2016,Serie A,Tier_2,CM,137,6,1.88,
6469,Andrea Coda,Serie A,Tier_2,A30,Below1M,2016,Serie A,Tier_3,CB,281,1,1.9,Italy Olympic
2540,Takuma Asano,Other,Tier_4,U21,10Mto1M,2016,Premier League,Tier_1,CF,63,13,1.73,Japan
472,Mattia Caldara,Serie A,Tier_2,U25,40Mto10M,2016,Serie A,Tier_1,CB,,,1.9,Italy
155,Mattia Caldara,Serie A,Tier_1,U25,40Mto10M,2018,Serie A,Tier_1,CB,102,15,1.9,Italy
3882,Cafú,Other,Tier_4,U25,10Mto1M,2016,Ligue 1,Tier_3,CM,129,10,1.85,Portugal
1936,Tiquinho Soares,Other,Tier_4,U30,10Mto1M,2016,Liga Nos,Tier_1,CF,134,39,1.87,
5741,Tiquinho Soares,Other,Tier_4,U25,Below1M,2016,Liga Nos,Tier_4,CF,134,39,1.87,
1803,Thomas Meunier,Other,Tier_4,U25,10Mto1M,2016,Ligue 1,Tier_1,RB,282,37,1.9,Belgium
3346,Lorenzo Crisetig,Serie A,Tier_1,U25,10Mto1M,2016,Serie A,Tier_2,CDM,106,2,1.84,Italy
620,Oliver Burke,Other,Tier_4,U21,40Mto10M,2016,1 Bundesliga,Tier_2,RW,52,7,1.88,Scotland
626,Oliver Burke,1 Bundesliga,Tier_2,U21,40Mto10M,2017,Premier League,Tier_2,RW,72,7,1.88,Scotland
4059,Emerson,Other,Tier_4,U25,10Mto1M,2016,Serie A,Tier_1,LB,379,41,1.84,Brazil
422,Emerson,Serie A,Tier_1,U25,40Mto10M,2017,Premier League,Tier_1,LB,,,1.84,Brazil
906,Emerson,Primera Division,Tier_1,U21,40Mto10M,2019,Primera Division,Tier_1,RB,,,1.84,Brazil
1872,Emerson,Primera Division,Tier_1,U21,10Mto1M,2019,Primera Division,Tier_2,RB,,,1.84,Brazil
223,Gabriel Barbosa,Other,Tier_4,U21,40Mto10M,2016,Serie A,Tier_1,CF,92,25,1.78,Brazil
631,Ousmane Dembélé,Ligue 1,Tier_2,U21,40Mto10M,2016,1 Bundesliga,Tier_1,LW,80,31,1.78,France
5,Ousmane Dembélé,1 Bundesliga,Tier_1,U21,Above80M,2017,Primera Division,Tier_1,LW,131,43,1.78,France
4755,Steven Moreira,Ligue 1,Tier_2,U25,10Mto1M,2016,Ligue 1,Tier_3,RB,141,1,1.76,France
4996,Ádám Lang,Other,Tier_4,U25,Below1M,2016,Ligue 1,Tier_3,CB,146,6,1.88,Hungary
3309,Kevin Diks,Eredivisie,Tier_4,U21,10Mto1M,2016,Serie A,Tier_1,RB,69,3,1.82,Netherlands
5994,Pedro Nuno,Liga Nos,Tier_4,U21,Below1M,2016,Liga Nos,Tier_1,LW,24,5,1.74,
2118,Bartosz Kapustka,Other,Tier_4,U21,10Mto1M,2016,Premier League,Tier_1,CAM,60,6,1.79,Poland
5372,Leonardo Capezzi,Serie A,Tier_1,U21,Below1M,2016,Serie A,Tier_4,CDM,75,4,1.78,Italy
5161,Leonardo Capezzi,Serie A,Tier_4,U21,Below1M,2016,Serie A,Tier_2,CDM,75,4,1.78,Italy
6698,Nicolò Fazzi,Serie A,Tier_1,U21,Below1M,2016,Serie A,Tier_4,RW,44,1,1.83,
5517,Nicolò Fazzi,Other,Tier_4,U21,Below1M,2016,Serie A,Tier_2,RW,44,1,1.83,
5925,Jordan Larsson,Other,Tier_4,U21,Below1M,2016,Eredivisie,Tier_4,CF,,,1.75,Sweden
2570,Jordan Larsson,Other,Tier_4,U25,10Mto1M,2019,Premier Liga,Tier_2,CF,185,43,1.75,Sweden
2632,Jordan Lukaku,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_2,LB,142,4,1.8,Belgium
1130,Dennis Praet,Other,Tier_4,U25,10Mto1M,2016,Serie A,Tier_2,CM,237,24,1.81,Belgium
384,Dennis Praet,Serie A,Tier_2,U25,40Mto10M,2019,Premier League,Tier_1,CM,258,25,1.81,Belgium
4678,Samuel Bastien,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_3,CM,65,4,1.72,Belgium
1824,Stefano Okaka,Other,Tier_4,U30,10Mto1M,2016,Premier League,Tier_2,CF,267,52,1.86,Italy
2764,Victor Osimhen,Other,Tier_4,U21,10Mto1M,2016,1 Bundesliga,Tier_1,CF,,,1.86,Nigeria
869,Victor Osimhen,Other,Tier_4,U21,40Mto10M,2019,Ligue 1,Tier_2,CF,46,19,1.86,Nigeria
5413,Lazar Rosic,Other,Tier_4,U25,Below1M,2016,Liga Nos,Tier_3,CB,113,9,1.9,Serbia
6213,Radovan Pankov,Other,Tier_4,U21,Below1M,2016,Premier Liga,Tier_4,CB,51,0,1.85,Serbia
6599,Jonathan Benteke,Other,Tier_4,U21,Below1M,2016,Premier League,Tier_2,CF,46,4,1.86,
2636,Gian Marco Ferrari,Serie A,Tier_4,U25,10Mto1M,2016,Serie A,Tier_2,CB,208,9,1.89,
4901,Andersson Ordóñez,Primera Division,Tier_3,U25,Below1M,2016,1 Bundesliga,Tier_2,CB,,,1.86,Ecuador
5504,Anaitz Arbilla,Primera Division,Tier_3,U30,Below1M,2016,Primera Division,Tier_3,CB,405,11,1.77,Basque Country
5740,Rafael Martins,Primera Division,Tier_3,U30,Below1M,2016,Liga Nos,Tier_4,CF,,,1.75,
3979,Aleksandar Katai,Other,Tier_4,U25,10Mto1M,2016,Primera Division,Tier_3,LW,176,51,1.82,Serbia
2236,Alan Ruiz,Other,Tier_4,U25,10Mto1M,2016,Liga Nos,Tier_2,CF,140,21,1.83,Argentina
2162,Keko,Primera Division,Tier_3,U25,10Mto1M,2016,Primera Division,Tier_2,RW,227,16,1.77,Spain
5843,Fran Mérida,Primera Division,Tier_4,U30,Below1M,2016,Primera Division,Tier_3,CM,228,21,1.75,Spain
742,Saido Berahino,Premier League,Tier_2,U25,40Mto10M,2016,Premier League,Tier_2,CF,,,1.8,Burundi
1885,Riccardo Orsolini,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_1,RW,,,1.83,Italy
696,Riccardo Orsolini,Serie A,Tier_1,U25,40Mto10M,2019,Serie A,Tier_2,RW,124,23,1.83,Italy
2066,Davinson Sánchez,Liga Nos,Tier_4,U21,10Mto1M,2016,Eredivisie,Tier_2,CB,58,6,1.87,Colombia
95,Davinson Sánchez,Eredivisie,Tier_2,U21,40Mto10M,2017,Premier League,Tier_1,CB,135,7,1.87,Colombia
1971,Marlos Moreno,Liga Nos,Tier_4,U21,10Mto1M,2016,Premier League,Tier_1,LW,27,5,1.71,Colombia
3600,Leonardo Morosini,Serie A,Tier_3,U21,10Mto1M,2016,Serie A,Tier_1,CAM,,,1.8,Italy
4811,Francesco Renzetti,Serie A,Tier_3,U30,10Mto1M,2016,Serie A,Tier_1,LB,335,2,1.74,Italy
5899,Rey Manaj,Other,Tier_4,U21,Below1M,2016,Serie A,Tier_1,CF,38,4,1.82,Albania
1129,Lorenzo Tonelli,Serie A,Tier_3,U30,10Mto1M,2016,Serie A,Tier_1,CB,165,17,1.83,Italy
5633,Maxwell Acosty,Other,Tier_4,U25,Below1M,2016,Serie A,Tier_4,RW,,,1.78,
802,Nicola Sansone,Serie A,Tier_2,U25,40Mto10M,2016,Primera Division,Tier_1,LW,247,46,1.75,Italy
1539,Nicola Sansone,Primera Division,Tier_1,U30,10Mto1M,2019,Serie A,Tier_2,LW,262,48,1.75,Italy
4641,Diego Carlos,Liga Nos,Tier_4,U25,10Mto1M,2016,Ligue 1,Tier_3,CB,149,6,1.86,
677,Diego Carlos,Ligue 1,Tier_3,U30,40Mto10M,2019,Primera Division,Tier_1,CB,170,8,1.86,
1908,Alfie Mawson,Other,Tier_4,U25,10Mto1M,2016,Premier League,Tier_2,CB,181,21,1.88,England
556,Alfie Mawson,Premier League,Tier_2,U25,40Mto10M,2018,Premier League,Tier_2,CB,223,21,1.88,England
2699,Mikel Merino,Primera Division,Tier_3,U21,10Mto1M,2016,1 Bundesliga,Tier_1,CDM,76,5,1.88,Spain
1617,Mikel Merino,1 Bundesliga,Tier_1,U25,10Mto1M,2018,Premier League,Tier_1,CDM,155,12,1.88,Spain
904,Mikel Merino,Premier League,Tier_1,U25,40Mto10M,2018,Primera Division,Tier_2,CDM,155,12,1.88,Spain
6164,Anass Achahbar,Eredivisie,Tier_3,U25,Below1M,2016,Eredivisie,Tier_4,CAM,73,13,1.71,Netherlands
660,Isaac Success,Primera Division,Tier_3,U21,40Mto10M,2016,Premier League,Tier_2,LW,118,18,1.82,Nigeria
6664,Marin Sverko,Other,Tier_4,U21,Below1M,2016,1 Bundesliga,Tier_2,LB,6,0,1.87,Croatia
2046,Jean-Philippe Gbamin,Ligue 1,Tier_4,U21,10Mto1M,2016,1 Bundesliga,Tier_2,CDM,199,8,1.86,Ivory Coast
288,Jean-Philippe Gbamin,1 Bundesliga,Tier_2,U25,40Mto10M,2019,Premier League,Tier_1,CDM,200,8,1.86,Ivory Coast
2092,Wylan Cyprien,Ligue 1,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_2,CM,196,31,1.81,France
3691,Miha Zajc,Other,Tier_4,U25,10Mto1M,2016,Serie A,Tier_3,CAM,,,1.8,Slovenia B
6335,Mehdi Abeid,Other,Tier_4,U25,Below1M,2016,Ligue 1,Tier_3,CM,171,18,1.8,Algeria
4812,Lorenco Simic,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_2,CB,,,1.95,Croatia
1793,Laurent Depoitre,Other,Tier_4,U30,10Mto1M,2016,Liga Nos,Tier_1,CF,270,98,1.91,Belgium
2688,Laurent Depoitre,Liga Nos,Tier_1,U30,10Mto1M,2017,Premier League,Tier_3,CF,326,104,1.91,Belgium
1304,Emanuel Mammana,Other,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_1,CB,41,2,1.84,Argentina
589,Emanuel Mammana,Ligue 1,Tier_1,U21,40Mto10M,2017,Premier Liga,Tier_1,CB,65,2,1.84,Argentina
2032,Giovanni Simeone,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_1,CF,96,26,1.8,Argentina
549,Giovanni Simeone,Serie A,Tier_1,U25,40Mto10M,2017,Serie A,Tier_1,CF,170,46,1.8,Argentina
3545,Gabriel Mercado,Other,Tier_4,U30,10Mto1M,2016,Primera Division,Tier_1,CB,334,21,1.8,Argentina
2586,Michael Santos,Other,Tier_4,U25,10Mto1M,2016,Primera Division,Tier_2,CF,105,44,1.74,Uruguay
4638,Tomás Martínez,Other,Tier_4,U21,10Mto1M,2016,Liga Nos,Tier_3,CAM,39,3,1.75,Argentina
4786,Andrew Hjulsager,Other,Tier_4,U25,10Mto1M,2016,Primera Division,Tier_2,RW,,,1.77,Denmark
3978,Riza Durmisi,Other,Tier_4,U25,10Mto1M,2016,Primera Division,Tier_2,LB,144,10,1.68,Denmark
1537,Riza Durmisi,Primera Division,Tier_2,U25,10Mto1M,2018,Serie A,Tier_2,LB,154,10,1.68,Denmark
6165,David Boysen,Other,Tier_4,U25,Below1M,2016,Eredivisie,Tier_4,LW,196,50,1.79,Denmark
2252,Bart Ramselaar,Eredivisie,Tier_3,U21,10Mto1M,2016,Eredivisie,Tier_2,CAM,106,13,1.78,Netherlands
4727,Taleb Tawatha,Other,Tier_4,U25,10Mto1M,2016,1 Bundesliga,Tier_2,LB,183,5,1.76,Israel
1286,Alexander Isak,Other,Tier_4,U21,10Mto1M,2016,1 Bundesliga,Tier_1,CF,24,10,1.92,Sweden
1733,Alexander Isak,1 Bundesliga,Tier_1,U21,10Mto1M,2019,Primera Division,Tier_2,CF,84,35,1.92,Sweden
1147,Emre Mor,Other,Tier_4,U21,10Mto1M,2016,1 Bundesliga,Tier_1,LW,25,3,1.69,Turkey
803,Emre Mor,1 Bundesliga,Tier_1,U21,40Mto10M,2017,Primera Division,Tier_2,LW,58,4,1.69,Turkey
6408,David Jensen,Other,Tier_4,U25,Below1M,2016,Eredivisie,Tier_3,GK,183,0,1.95,Denmark
5584,Nicolaj Thomsen,Ligue 1,Tier_4,U25,Below1M,2016,Ligue 1,Tier_3,LW,135,11,1.83,Denmark
4247,Lukas Spalvis,Ligue 1,Tier_4,U21,10Mto1M,2016,Liga Nos,Tier_2,CF,53,26,1.89,Lithuania
5190,Martin Hansen,Eredivisie,Tier_4,U30,Below1M,2016,1 Bundesliga,Tier_4,GK,153,1,1.88,Denmark
5722,Hidde Jurjus,Eredivisie,Tier_4,U25,Below1M,2016,Eredivisie,Tier_2,GK,,,1.87,Netherlands
5723,Vincent Vermeij,Eredivisie,Tier_4,U21,Below1M,2016,Eredivisie,Tier_4,CF,147,47,1.96,Netherlands
6650,Gyliano van Velzen,Other,Tier_4,U25,Below1M,2016,Eredivisie,Tier_4,LW,,,1.86,Netherlands
6320,Dejan Trajkovski,Other,Tier_4,U25,Below1M,2016,Eredivisie,Tier_3,LB,91,1,1.75,Slovenia
3954,Bekim Balaj,Other,Tier_4,U25,10Mto1M,2016,Premier Liga,Tier_3,CF,239,76,1.88,Albania
5816,Odise Roshi,Other,Tier_4,U25,Below1M,2016,Premier Liga,Tier_3,RW,259,23,1.87,Albania
3805,Roman Bezjak,Other,Tier_4,U30,10Mto1M,2016,1 Bundesliga,Tier_4,CF,234,81,1.79,Slovenia
3469,Arnaud Lusamba,Ligue 1,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_2,CM,66,11,1.79,France
2004,Clément Lenglet,Ligue 1,Tier_4,U21,10Mto1M,2016,Primera Division,Tier_1,CB,,,1.86,France
135,Clément Lenglet,Primera Division,Tier_1,U25,40Mto10M,2018,Primera Division,Tier_1,CB,204,15,1.86,France
3088,Youssef Aït Bennasser,Ligue 1,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_1,CM,46,1,1.84,Morocco
4440,Lee Grant,Other,Tier_4,A30,10Mto1M,2016,Premier League,Tier_2,GK,452,0,1.93,England
4222,Lee Grant,Premier League,Tier_2,A30,10Mto1M,2018,Premier League,Tier_1,GK,468,0,1.93,England
929,Jeff Hendrick,Other,Tier_4,U25,40Mto10M,2016,Premier League,Tier_2,CM,318,31,1.85,Republic of Ireland
5347,Raúl Albentosa,Other,Tier_4,U30,Below1M,2016,Primera Division,Tier_3,CB,235,24,1.93,
4328,Takashi Usami,Other,Tier_4,U25,10Mto1M,2016,1 Bundesliga,Tier_3,LW,190,72,1.78,Japan
6499,Kévin Mayi,Other,Tier_4,U25,Below1M,2016,Eredivisie,Tier_4,CF,141,24,1.82,France
2964,Nano,Primera Division,Tier_4,U21,10Mto1M,2016,Primera Division,Tier_3,CF,,,,
228,Yannick Bolasie,Premier League,Tier_2,U30,40Mto10M,2016,Premier League,Tier_1,LW,314,32,1.88,DR Congo
4160,Ádám Nagy,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_2,CDM,104,2,1.78,Hungary
6448,Rubén Peña,Primera Division,Tier_3,U25,Below1M,2016,Primera Division,Tier_3,RB,272,37,1.7,
1441,Rubén Peña,Primera Division,Tier_3,U30,10Mto1M,2019,Primera Division,Tier_1,RB,291,38,1.7,
4146,Sverrir Ingi Ingason,Other,Tier_4,U25,10Mto1M,2016,Primera Division,Tier_3,CB,,,1.88,Iceland
3957,Sverrir Ingi Ingason,Primera Division,Tier_3,U25,10Mto1M,2017,Premier Liga,Tier_3,CB,159,8,1.88,Iceland
6033,Mateo García,Other,Tier_4,U21,Below1M,2016,Primera Division,Tier_4,LW,56,5,1.72,
1721,Lys Mousset,Ligue 1,Tier_4,U21,10Mto1M,2016,Premier League,Tier_2,CF,149,31,1.84,France
956,Lys Mousset,Premier League,Tier_2,U25,10Mto1M,2019,Premier League,Tier_3,CF,172,36,1.84,France
3089,Gabriel Magalhães,Other,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_2,CB,21,1,1.9,Brazil
3470,Júnior Alonso,Other,Tier_4,U25,10Mto1M,2016,Ligue 1,Tier_2,CB,,,1.85,Paraguay
4686,Julio Villalba,Other,Tier_4,U21,10Mto1M,2016,1 Bundesliga,Tier_2,CF,16,4,1.74,Paraguay
4991,Karl Toko Ekambi,Ligue 1,Tier_3,U25,Below1M,2016,Ligue 1,Tier_3,CF,207,70,1.83,Cameroon
507,Karl Toko Ekambi,Ligue 1,Tier_3,U25,40Mto10M,2018,Primera Division,Tier_1,CF,259,86,1.83,Cameroon
859,David Neres,Other,Tier_4,U21,40Mto10M,2016,Eredivisie,Tier_2,RW,8,3,1.76,Brazil
3237,Ewandro Costa,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_2,RW,32,6,1.74,Brazil
1171,Ganso,Other,Tier_4,U30,10Mto1M,2016,Primera Division,Tier_1,CAM,187,24,1.84,Brazil
3881,Mathieu Peybernes,Ligue 1,Tier_4,U30,10Mto1M,2016,Ligue 1,Tier_3,CB,,,1.87,France
3472,François Kamano,Ligue 1,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_2,LW,152,32,1.75,Guinea
6009,Arnold Bouka Moutou,Ligue 1,Tier_3,U30,Below1M,2016,Ligue 1,Tier_3,LB,237,4,1.76,Congo
4412,Nordi Mukiele,Other,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_3,RB,108,3,1.87,France
575,Nordi Mukiele,Ligue 1,Tier_3,U21,40Mto10M,2018,1 Bundesliga,Tier_2,RB,144,7,1.87,France
3473,Paul Bernardoni,Ligue 1,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_2,GK,52,0,1.9,France
5498,Miha Mevlja,Other,Tier_4,U30,Below1M,2016,Premier Liga,Tier_3,CB,233,7,1.9,Slovenia
1416,Miha Mevlja,Premier Liga,Tier_3,U30,10Mto1M,2017,Premier Liga,Tier_1,CB,257,7,1.9,Slovenia
2571,Miha Mevlja,Premier Liga,Tier_1,U30,10Mto1M,2019,Premier Liga,Tier_4,CB,264,8,1.9,Slovenia
4754,Tomas Hubocan,Premier Liga,Tier_2,U30,10Mto1M,2016,Ligue 1,Tier_1,CB,211,5,1.83,Slovakia
3153,Roman Zobnin,Premier Liga,Tier_2,U25,10Mto1M,2016,Premier Liga,Tier_2,CM,159,6,1.85,Russia
6021,Ibragim Tsallagov,Other,Tier_4,U30,Below1M,2016,Premier Liga,Tier_1,RB,,,1.79,Russia
5343,Ibragim Tsallagov,Premier Liga,Tier_1,U30,Below1M,2019,Premier Liga,Tier_4,CDM,259,8,1.79,Russia
6346,Timofey Margasov,Other,Tier_4,U25,Below1M,2016,Premier Liga,Tier_2,RB,119,1,1.81,Russia
2206,Bastos,Premier Liga,Tier_3,U25,10Mto1M,2016,Serie A,Tier_2,CB,236,16,1.84,Angola
6290,Pavel Dolgov,Other,Tier_4,U21,Below1M,2016,Premier Liga,Tier_2,CF,,,1.87,
5814,Vyacheslav Zinkov,Other,Tier_4,U25,Below1M,2016,Premier Liga,Tier_4,CDM,114,9,1.87,
5223,Faïz Selemani,Other,Tier_4,U25,Below1M,2016,Ligue 1,Tier_3,LW,74,11,1.81,Comoros
4992,Mathieu Michel,Ligue 1,Tier_4,U25,Below1M,2016,Ligue 1,Tier_3,GK,109,0,1.88,
4210,Keagan Dolly,Other,Tier_4,U25,10Mto1M,2016,Ligue 1,Tier_3,LW,,,1.7,South Africa
4994,Saîf-Eddine Khaoui,Other,Tier_4,U21,Below1M,2016,Ligue 1,Tier_1,CAM,71,14,1.8,Tunisia
5785,Baptiste Santamaría,Other,Tier_4,U21,Below1M,2016,Ligue 1,Tier_3,CDM,230,19,1.83,France
881,Manuel Lanzini,Other,Tier_4,U25,40Mto10M,2016,Premier League,Tier_1,CAM,261,44,1.67,Argentina
6449,Álvaro Lemos,Other,Tier_4,U25,Below1M,2016,Primera Division,Tier_2,RB,99,16,1.75,
1862,Pione Sisto,Other,Tier_4,U21,10Mto1M,2016,Primera Division,Tier_2,LW,189,30,1.73,Denmark
5558,Patrick Banggaard,Other,Tier_4,U25,Below1M,2016,1 Bundesliga,Tier_4,CB,,,1.96,Denmark
5083,José Naranjo,Other,Tier_4,U21,Below1M,2016,Primera Division,Tier_2,LW,135,46,1.86,
6428,Pablo Marí,Other,Tier_4,U25,Below1M,2016,Premier League,Tier_1,CB,162,9,1.93,
3801,Lászlo Bénes,Other,Tier_4,U21,10Mto1M,2016,1 Bundesliga,Tier_2,CM,56,3,1.81,Slovakia
4841,Lucas Lima,Other,Tier_4,U25,Below1M,2016,Ligue 1,Tier_3,LB,,,1.75,Brazil
738,Piotr Zielinski,Serie A,Tier_2,U25,40Mto10M,2016,Serie A,Tier_1,CM,216,22,1.77,Poland
4258,Famara Diédhiou,Other,Tier_4,U25,10Mto1M,2016,Ligue 1,Tier_3,CF,,,1.89,Senegal
6334,Farid Boulaya,Other,Tier_4,U25,Below1M,2016,Ligue 1,Tier_4,RW,80,8,1.8,
6287,Stefan Mauk,Other,Tier_4,U21,Below1M,2016,Eredivisie,Tier_4,CM,48,7,1.74,Australia
2786,Bruno Paulista,Other,Tier_4,U21,10Mto1M,2016,Liga Nos,Tier_2,CDM,,,1.9,
1554,Diogo Jota,Other,Tier_4,U21,10Mto1M,2016,Primera Division,Tier_1,LW,41,14,1.78,Portugal
728,Diogo Jota,Primera Division,Tier_1,U21,40Mto10M,2018,Premier League,Tier_2,LW,170,54,1.78,Portugal
5265,Simy,Liga Nos,Tier_4,U25,Below1M,2016,Serie A,Tier_4,CF,246,83,1.98,Nigeria
2160,Florin Andone,Other,Tier_4,U25,10Mto1M,2016,Primera Division,Tier_3,CF,204,69,1.8,Romania
1828,Florin Andone,Primera Division,Tier_3,U25,10Mto1M,2018,Premier League,Tier_2,CF,230,73,1.8,Romania
4229,Sergio León,Primera Division,Tier_4,U30,10Mto1M,2016,Primera Division,Tier_3,CF,256,98,1.78,
2855,Sergio León,Primera Division,Tier_3,U30,10Mto1M,2017,Primera Division,Tier_2,CF,303,109,1.78,
2598,Sergio León,Primera Division,Tier_2,U30,10Mto1M,2019,Primera Division,Tier_3,CF,313,110,1.78,
3298,Aïssa Mandi,Ligue 1,Tier_3,U25,10Mto1M,2016,Primera Division,Tier_2,CB,264,19,1.84,Algeria
1959,Mateo Cassierra,Primera Division,Tier_3,U21,10Mto1M,2016,Eredivisie,Tier_2,CF,89,41,1.86,
6237,Mikel Villanueva,Primera Division,Tier_3,U25,Below1M,2016,Primera Division,Tier_2,CB,84,8,1.9,Venezuela
4617,Haitam Aleesami,Other,Tier_4,U25,10Mto1M,2016,Serie A,Tier_2,LB,200,8,1.83,Norway
4277,Bryan Cabezas,Other,Tier_4,U21,10Mto1M,2016,Serie A,Tier_2,LW,85,7,1.82,Ecuador
2438,José Angulo,Other,Tier_4,U21,10Mto1M,2016,Primera Division,Tier_3,CF,,,1.81,
6162,Robin van der Meer,Other,Tier_4,U21,Below1M,2016,Eredivisie,Tier_3,LB,,,1.96,
6500,Mohamed El Makrini,Other,Tier_4,U30,Below1M,2016,Eredivisie,Tier_4,CDM,,,1.84,
5979,Samir Memisevic,Other,Tier_4,U25,Below1M,2016,Eredivisie,Tier_4,CB,,,1.85,Bosnia and Herzegovina
6438,Denis Popovic,Other,Tier_4,U30,Below1M,2016,Premier Liga,Tier_4,CM,,,1.87,Slovenia
1412,Hernani,Other,Tier_4,U25,10Mto1M,2016,Premier Liga,Tier_1,CDM,185,36,1.8,
2836,Andrey Lunev,Premier Liga,Tier_4,U25,10Mto1M,2016,Premier Liga,Tier_1,GK,,,1.89,Russia
3930,Oleksandr Zinchenko,Premier Liga,Tier_4,U21,10Mto1M,2016,Premier League,Tier_1,LB,65,2,1.75,Ukraine
4417,Vincent Marchetti,Ligue 1,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_4,CDM,83,5,1.78,France
2431,Jean-Philippe Mateta,Other,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_1,CF,54,25,1.92,France
1057,Jean-Philippe Mateta,Ligue 1,Tier_1,U21,10Mto1M,2018,1 Bundesliga,Tier_2,CF,129,58,1.92,France
6186,Flavien Tait,Other,Tier_4,U25,Below1M,2016,Ligue 1,Tier_3,LW,161,21,1.75,
1218,Flavien Tait,Ligue 1,Tier_3,U30,10Mto1M,2019,Ligue 1,Tier_2,LW,177,23,1.75,
2374,Kevin Lasagna,Other,Tier_4,U25,10Mto1M,2016,Serie A,Tier_2,CF,,,1.81,Italy
4411,Bassem Srarfi,Other,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_2,RW,,,1.76,Tunisia
1305,Jorge,Other,Tier_4,U21,10Mto1M,2016,Ligue 1,Tier_1,LB,,,1.84,Brazil
2373,Artur Ionita,Serie A,Tier_3,U25,10Mto1M,2016,Serie A,Tier_2,CM,353,39,1.86,Moldova
1555,Cristian Espinoza,Other,Tier_4,U21,10Mto1M,2016,Primera Division,Tier_1,RW,90,9,1.7,Argentina
